vendor_normalized,sum_effective_value
ALLEN HASTINGS,10006264.93
WILCO CONTRACTORS SOUTHWEST,9764605.90
EXCEL HUMAN RESOURCES,9572832.30
JACOB BROS CONSTRUCTIONS,9532425.00
CARMACKS ENTERPRISES,9493568.46
FLOYDS CONSTRUCTION,9486174.85
COFOMO,9388112.26
CONSTRUCTION LFG,9284669.71
JASPER CONCRETE,9081093.18
JIM PATTISON INDUSTRIES,9033389.00
EMMANUEL CONSTRUCTION SERVICES,8884411.27
NATIONAL STRUCTURES 2011,8876154.67
MASONTECH,8861827.84
BAY CONSTRUCTION MANAGEMENT,8702725.56
EBA ENGINEERING CONSULTANTS,8569889.98
CLIFFORD RESTORATION,8561779.56
SURESPAN CONSTRUCTION,8548367.82
CENTRAL CITY ASPHALT,8407868.64
OSKAR CONSTRUCTION,8375052.39
CEGERCO,8153388.92
BIGHORN CONSTRUCTION 2005,8096623.16
BB HEAVY CIVIL CONSTRUCTION,8061380.02
NINCO CONSTRUCTION,7979683.17
S W WEEKS CONSTRUCTION,7915955.05
MUNICIPAL READY MIX,7907513.54
CWP CONSTRUCTORS,7789911.89
HAZELWOOD CONSTRUCTION SERVICES,7677180.32
A A PAVING,7642509.97
SANI SABLE LB,7618111.79
BARRIE MACKAY CONTRACTING,7574555.92
J 1 CONTRACTING,7345082.64
HEDDLE MARINE SERVICE,7324219.45
ROSS AND ANGLIN,7285134.05
IRONCLAD EARTHWORKS,7263729.80
MAX HELMER CONSTRUCTION,7176179.16
MCKNIGHT ENTERPRISES,7067359.35
CONSTRUCTION CYBCO,6979058.12
MARITIME FENCE,6865783.33
BELVEDERE PLACE CONTRACTING,6729101.40
KAE WEST CONTRACTING O A LINK,6716366.41
ZUTPHEN CONTRACTOR,6664557.31
MORGAN CONSTRUCTION AND ENVIRONMENT,6656027.07
PARSONS CANADA,6562717.37
ASSOCIATED ENGINEERING ALBERTA,6509366.17
ALVA CONSTRUCTION,6413131.61
MICROSOFT CANADA,6366473.72
BROOKS ASPHALT AGGREGATE,6362141.57
GREENDALE RESOURCES,6233310.79
IMPERIAL OIL,6233176.00
CDI,6229329.93
DCL CONSTRUCTION SERVICES,6229319.43
EDWARD COLLINS CONTRACTING,6110128.26
H J R ASPHALT,6077268.75
TETRA TECH EBA,5970980.67
MCNALLY CONTRACTORS 2011,5934967.25
EVEREST CONSTRUCTION MANAGEMENT,5921032.65
HAUL ALL EQUIPMENT,5854333.86
HURST CONSTRUCTION MANAGEMENT,5791067.67
CONSTRUCTION DEMATHIEU BARD,5764072.73
ARROW HELICOPTERS,5763226.09
ROB SMITH SON BACKHOE TRUCKING,5696440.05
MARTECH ELECTRICAL SYSTEMS,5688379.34
MACLEAN CONSTRUCTION,5576329.60
MACONNERIE RAINVILLE ET FRERES,5502492.96
ATWILL MORIN ONTARIO,5446936.63
WESTCO CONSTRUCTION,5368774.28
MARINE CONTRACTORS,5186130.43
GULF OF GEORGIA CANNERY SOCIETY,5073750.00
BIGHORN HELICOPTERS,5037039.49
4083261 CANADA,5036265.85
EUROVIA QUACBEC CONSTRUCTION,4954715.01
NOVA CONSTRUCTION COLTD,4862602.46
FORMULA ALBERTA,4817683.50
SECRETARIAT OF THE HAIDA NATION,4733426.81
KUBIK,4713135.45
GRAHAM CONSTRUCTION,4654676.43
NORTHERN CONSTRUCTION,4652097.31
CONSTRUCTIONS BSL,4391079.34
AVALON COAL SALT OIL,4370723.86
CDW CANADA,4364797.56
PARKLAND INDUSTRIES,4352259.75
PW TRENCHLESS CONSTRUCTION,4338526.50
A HARVEY COMPANY,4320600.99
CRUICKSHANK CONSTRUCTION,4302894.71
NEDS CREEK BLASTING,4295283.99
TRI WAVE CONSTRUCTION,4281858.39
ROBSON ENERGY SERVICES,4281699.24
BARR ENGINEERING AND ENVIRONMENTAL,4248799.04
SUSTAINABLE TRAILS 2011,4229350.03
ESRI,4174345.48
GROUPE ANERGIE BDL,4062089.56
BLUEWAVE ENERGY,3992844.24
GOODFELLOW,3910266.63
FCA CANADA,3880168.60
HERITAGE RESTORATION,3777465.05
CUMBERLAND PAVING AND CONTRACTING L,3765790.00
GRANITE ENERGY,3656841.02
GARDON CONSTRUCTION,3627258.70
F MCKINNON SONS,3626211.06
IBM CANADA,3610007.64
HORSESHOE HILL CONSTRUCTION,3594308.98
CONCREATE USL,3584306.25
SWERDNA SERVICES,3556467.73
PIDHERNEYS,3538991.87
MTM 2 CONTRACTING,3506732.86
FIRST CANADA,3492850.16
CIMOTA,3482823.53
LAFONTAINE LECLERC,3473898.59
FOURSIGHT CONSULTING GROUP,3463347.16
4REFUEL CANADA,3420911.22
TOWN OF BANFF,3409127.92
TRI CITY RETAIL SYSTEMS,3396775.38
CANADIAN MARITIME ENGINEERING,3389210.07
HALIFAX CITADEL REGIMENTAL ASSOCIAT,3367546.56
TRAINOR MECHANICAL CONTRACTORS,3286206.45
OUTLAND RESOURCES,3283349.72
6834973 CANADA,3281250.00
XEROX,3250575.34
LAMPMAN WILDLIFE MANAGEMENT SERVICE,3245431.94
CLP CONSTRUCTION,3237313.35
VVI CONSTRUCTION,3212853.05
GENIVAR,3171815.35
QUOREX CONSTRUCTION SERVICES,3156749.40
SPERRA CONSTRUCTION,3127088.60
EXPOGRAPHIQ,3113173.33
D BREAU ET FILS,3108819.59
2220742 ONTARIO,3107304.33
FLIGHT FUELS,3104984.17
E CONSTRUCTION,3096185.67
BGLA,3064770.14
GREYLEITH,3056650.09
GARDAWORLD CASH SERVICES CANADA,3036296.72
HIGHFIELD CONSTRUCTION,3011199.84
ALBERTA TRAFFIC SUPPLY,2998797.90
DALCON ENTERPRISES,2990708.74
MINDWIRE SYSTEMS,2983824.04
CONSTRUCTION DERIC,2977309.22
EXP SERVICES,2952039.77
TRAYTOWN BUILDERS,2945787.84
DILLON CONSULTING,2917255.84
CONSTRUCTION DIMCO,2907330.41
CANADIAN HELICOPTERS,2892572.88
AECON TRANSPORTATION WEST,2887475.80
LOUIS W BRAY CONSTRUCTION,2848238.57
LYNK ELECTRIC,2826047.22
CHRYSLER CANADA,2810449.19
CLARKS LIFEGUARD SERVICES,2776139.56
HIGH POINT COMMERCIAL MANAGEMENT,2773553.78
NITRO CONSTRUCTION,2768555.01
SEAGATE CONSTRUCTION,2768116.83
