vendor_normalized,sum_effective_value
JUMPING ELEPHANTS,52647.41
MANAGED PROCESS CONSULTING TRADE NAME OPERATING ALSO AS SAFETY SCIENCE MANAGEMENT CONSULTING,52500.00
DELTA HOTELS MARRIOTT,52482.22
SPICERS CANADA,52256.00
CLYNE CONSULTING,52250.00
SOFTCHOICE,50470.39
SYDNEYPLUS INTERNATIONAL,50087.10
ARCUS SOLUTIONS,50000.00
QMR,49973.00
RAYMOND CHABOT GRANT THORNTON CONSULTING,49775.00
CORCAN,49379.00
EDSTAR,48659.00
STOKES ECONOMIC CONSULTING,48345.15
GOSECURE,48300.00
STARTIDE SOLUTIONS,48300.00
CANAD INNS RADISSON WINNIPEG,48212.60
ACCENT ENVIRONMENTS,47365.50
TALBOT MARKETING,46200.00
IGNITE CSG,45904.95
FREE BALANCE,45501.75
NORTHERN MICRO,45054.84
IRONWOLF CONSULTING,44666.67
ALLIANCE FRANCAISE,44390.90
NAVIUS RESEARCH,43838.00
EBSCO CANADA,43377.12
STARBIRD ENTERPRISES,42000.00
WHATIF TECHNOLOGIES,41895.00
GLEAN PRODUCTIONS,39909.00
NAATOSI DESIGN CONSULTING,39900.00
JASMINE ATAY DESIGN AND CREATIVE,39900.00
STEPHEN OWUSU,39858.00
BESC OTTAWA OPERATING AS BOYDEN OTTAWA,39375.00
CNW GROUP,38914.00
STOKES ECONOMICS CONSULTING,38762.85
THE PERSONAL PERFORMANCE GROUP,38750.00
WORKPLACE FAIRNESS WEST,37500.00
GENSCAPE,37053.61
ADECCO EMPLOYMENT SERVICES,36161.09
BANG THE TABLE CANADA,35962.50
ECOLE DE LANGUES CAMPUS SAINT JEAN,35910.00
IRON WOLF CONSULTING,35640.00
CLARIUM FRAUD COMPLIANCE SOLUTIONS,35175.00
MOVING FORWARD,34912.50
PIDO PRODUCTIONS,32319.16
COAST CHILLIWACK HOTEL,32201.00
SHARP ELECTRONICS,32145.76
HEWLETT PACKARD,32074.56
EPERFORMANCE TRAINING ACADMY,31500.00
KNOWLEDGE CIRCLE LEARNING SERVICES,31143.30
BLUEWATER IDEAS,30628.56
DRAKE INTERNATIONAL,30592.80
SETASIDE SOLUTIONS,30000.00
FULCRUM TECHNICAL CONSUTLING,30000.00
CSDC SYSTEMS,29581.92
WOOD CANADA,28865.01
