vendor_normalized,sum_effective_value
ALLIANCE FRANCAISE,438026.86
ADRM TECHNOLOGY CONSULTING,424152.28
PROTAK CONSULTING GROUP,415512.30
IBISKA TELECOM,415124.00
EAGLE PROFESSIONAL RESOURCES,408947.00
CARL ZEISS NTS,407375.28
SIMPLEX GRINNELL,397418.44
4PLAN CONSULTING,396439.31
PURDUE UNIVERSITY,381822.88
ALTRUISTIC INFORMATICS,376951.19
FLEX TECH SERVICES,374465.50
CANADA NORTH ENVIRONMENTAL,361036.13
VERIFY REACTOR SAFETY,357302.24
ISI GLOBAL WEBCASTING,356621.14
UNIVERSITY OF OTTAWA,354088.23
ADVANCED CHIPPEWA TECHNOLOGIES,347238.97
CORADIX TECHNOLOGY CONSULTING,346350.50
JEREMIC BORIS,330000.00
CARLETON UNIVERSITY,324273.50
PERKINELMER HEALTH SCIENCES,313869.62
COMSOL,309436.86
AGILYSYS,308742.11
EMPOWERED NETWORKS,303958.71
RESEARCH FOUNDATION FOR SUNY,300000.00
UNIVERSITY OF GUELPH,299475.00
ASCRIBE MARKETING,296153.95
SYSTEMES ET SERVICES,293299.46
NORTAK SOFTWARE,284505.75
THE KTL GROUP,275451.00
ETON SYSTEMS,272819.75
FORD MOTOR COMPANY,271831.65
SPRINT COMPUTER,261107.58
IT NET CONSULTANTS,257284.05
ACCESS CORPORATE TECHNOLOGIES,257035.46
RIDEAU RECOGNITION SOLUTIONS,254250.00
EMINENT SYSTEMS,253598.37
PEAK CENTRE KANATA,250634.00
ADHARTAS CONSULTING,249165.00
GEOFIRMA ENGINEERING,247091.45
ARI FINANCIAL SERVICES,244090.25
BDO CANADA,235266.00
XEROX,232071.38
TPG TECHNOLOGY CONSULTANTS,230066.11
EQUASION BUSINESS TECHNOLOGIES,229710.37
UNIVERSITY OF ONTARIO,226000.00
VACHON ANDRE,223699.30
HOPEWELL DESIGNS,219479.25
CHAPMAN COACHING,218768.00
GRAND AND TOY,217736.12
3261620 CANADA,210004.61
AON REED STENHOUSE,208657.50
ALL CONTINENT TRANSPORT,207950.00
STUDSVIK SCANDPOWER,206065.50
CONOSCENTI TECHNOLOGIES,197716.10
CANADIAN NUCLEAR ASSOCIATION,197456.96
KINECTRICS,196064.23
PRICEWATERHOUSE COOPERS,195890.36
ST JOSEPH PRINT GROUP,195769.02
PACIFIC NORTHWEST NATIONAL,194960.72
IMP GROUP,194374.62
STRATEGIC RELATIONSHIPS,194166.78
ATS SCIENTIFIC,193316.46
LEVERAGETEK IT SOLUTIONS,188258.00
RPK STRUCTURAL MECHANICS,187683.14
ELSEVIER,186252.22
SYMBIOTIC GROUP,185828.50
CHRYSLER CANADA,185115.69
SOUND VENTURE PRODUCTIONS,184955.58
CVL INFORMATION SOLUTIONS,184461.20
CONSEILLERS EN GESTION ET,184117.15
TOYOTA CANADA,183040.89
STIFF SENTENCES,181434.10
RESD,180800.00
FCA CANADA,180235.45
BRUKER AXS,178540.00
FISHER SCIENTIFIC,178411.50
FIRST ADVANTAGE CANADA,177821.70
MISHKUMI TECHNOLOGIES,177612.85
TURTLE ISLAND STAFFING,177251.80
IRON MOUNTAIN CANADA,175736.00
WINDREACH CONSULTING SERVICES,175150.00
CONVERSART,174830.50
HERMAN MILLER CANADA,172586.62
NOVELL CANADA,171191.29
CANCER CARE ONTARIO,169500.00
FOREST COMMUNICATIONS,169500.00
HYPERTEC,168412.38
ESI ACQUISITION,167976.37
DALIAN ENTERPRISES,167690.71
PRIMEXX VENTURES,165822.98
RADWASTE CONSULTING,161609.35
LEO PISCES SERVICES GROUP,161025.00
EL AZAMI MOUNIR,160049.40
CARL ZEISS CANADA,159187.05
STEELCASE CANADA,158949.10
LINTEX COMPUTER GROUP,157239.50
HINTON MARKETING GROUP,157092.92
SPIRIT PERSONNEL,156597.66
FUJITSU,154640.50
CGI,153690.17
PROSCI CANADA,152109.30
CITY OF OTTAWA,151288.52
ALLSEATING,149362.56
HITACHI DATA SYSTEMS,148630.40
RHEA,145558.13
1360626 ONTARIO,144075.01
CAE,142832.00
BRYMARK,140467.31
ZERNAM ENTERPRISE,138425.00
OSBORNE PETER,138165.12
DION JACQUES,138075.00
SYBASE CANADA,137400.46
SYSTEMATIX SOLUTIONS,135882.50
AREVA RESOURCES CANADA,135600.00
1019837 ONTARIO,133670.93
CORPORATION SCIENTIFIQUE CLAISSE,132891.62
CYGNOS,132448.00
COPEM CONSULTING,132437.84
WORKPLACE HEALTH AND COST,132130.82
AJILON,130628.00
GENERAL ELECTRIC CANADA,129087.00
ENCONET CONSULTING GESMBH,129000.03
STUDSVIK SCANDPOWER AS,128977.50
OPSWAT,128949.66
CONFERENCE BOARD OF CANADATHE,128465.95
DLS TECHNOLOGY,128426.25
SAP,128425.64
FROATS JOHN DR,128115.00
FMC PROFESSIONALS,127653.84
ESRI,126372.38
MTS ALLSTREAM,126000.00
WORKSTREAM,125499.73
KNIGHTSBRIDGE HUMAN CAPITAL,125401.75
HALIFAX GROUP THE,125401.75
YAZIT SAFIA DENNA,125204.00
LAPLANTE CONSULTING,125147.75
IHHP CANADA,123554.20
GENERAL MOTORS,122961.41
