vendor_normalized,sum_effective_value
CATHOLIC SOCIAL SERVICES,4971650.94
CHRYSLER CANADA,4912701.38
GREG VAN WYK PROFESSIONAL,4823716.98
DR S ISKANDER,4792792.00
DR KEITH DAWSON,4792411.23
CORNERSTONE COMMUNITY ASSOCIATION,4773206.00
FLEX KNIT,4679602.09
MAISON DE TRANSITION DE MTL,4657002.86
PACIFIC SAFETY PRODUCTS,4614153.02
STELLA BURRY COMMUNITY SERVICES,4599660.89
MULTI OPTION NURSING,4571478.17
INDIVIOR UK,4558219.20
JERRY BERGEN MEDICAL,4543160.67
LAREN SOCIETY,4534442.50
RUSSEL METALS,4479324.51
MEDALLION MILK,4470442.08
DR ALAN BEAUMONT,4377757.50
JOHN HOWARD SOCIETY OF RED DEER,4368286.95
PALADIN TECHNOLOGIES,4191495.93
ELIZABETH FRY SOCIETY OF KINGSTON,4152149.69
ST LEONARDS SOCIETY,4113073.60
BAYSHORE HEALTHCARE,4112118.98
ALATISHE MOSES A DR,4081926.57
MODIS CANADA,4056332.19
JOHN HOWARD AND E FRY SOCIETY OF CALGARY,4047208.55
NA ME RES SAGATAY,4036379.78
FCA CANADA,4023918.46
DELCO AUTOMATION CANADA,4018930.88
CALGARY JOHN HOWARD SOCIETY,4010591.22
SIEMENS,4008370.55
DR RAJESH KARUTHEDATH MEDICAL PROF,4004707.91
MURRAYS MILLWOOD MANOR,3937279.47
SERVICES D AIDE EN PREVENTION DE LA CRIMINALITE,3934561.31
CRC ROBERVAL,3926935.39
PETERBOROUGH COMMUNITY CHAPLAINCY,3867656.79
TYCO INTEGRATED FIRE AND SECURITY,3855015.83
EXCALIBUR LEARNING RESOURCE CENTRE,3818386.00
MEDI SURE CANADA,3708075.15
ST LEONARDS SOCIETY OF TORONTO,3672389.00
CORNERSTONE COMM ASSOC DURHAM,3670004.60
PARKIN ARCHITECTS,3642690.60
REGENCE,3604651.21
XEROX,3524338.08
COMPASS GROUP CANADA,3465556.00
NEUROSCOPE,3434744.00
MOSQUITO DALE,3348204.40
FRASER HEALTH AUTHORITY,3338490.25
RATT GORDON,3324983.00
GARTNER,3316518.61
ALBERTA HEALTH SERVICES,3270772.34
BLUEWAVE ENERGY,3270717.55
JOHN ALLAN GILLETT PROF,3259370.00
CONSTRUCTION BENOIT MOREAU,3173884.88
SUPER CHANNEL INTERNATIONAL,3150683.71
NORTRAX CANADA,3118881.04
NORTH BAY RECOVERY HOME,3096422.77
LAPORTE HAROLD,3042660.04
HOULE ELECTRIC,2985053.50
HITRAC 1974,2976283.60
DR JOHN FARLEY,2950388.40
PSYPRO,2948056.00
SANOFI PASTEUR,2858482.87
SHAWONGONABE MAXINE,2846614.61
LES TOITURES TECHNI TOIT,2845093.00
DICKEY R DR,2843694.24
CASSELMAN WOODCRAFT,2830730.57
THRESHOLD MINISTRIES,2790125.33
NATHALIE BUREAU,2788390.00
PUROLATOR,2788337.19
SOCIETE ST VINCENT DE PAUL,2788294.00
TALENTCOR,2783274.43
SIMPLEX GRINNELL,2738804.00
BERUBE ALAIN MD,2734558.96
SOFTCHOICE,2732150.79
R NICHOLLS DISTRIBUTORS,2704624.00
DR CAMILLE HADDAD PROFESSIONAL,2684756.33
SAGE DATA SOLUTIONS,2678941.85
ASSOCIATION CANADIENNE POUR LA SANTE MENTALE SECTION SAGUENAY,2643066.94
GLAXOSMITHKLINE,2638506.44
INTERFAITH COMMITTEE ON CHAPLAINCY,2637333.04
