vendor_normalized,sum_effective_value
BELL CANADA,2041515.07
MTS ALLSTREAM,2012627.98
ONX ENTERPRISE SOLUTIONS,2006361.89
SHERATON GUILDFORD HOTEL,1995000.00
TRAVELODGE AAROPORT DE DORVAL,1945000.00
73719 NEWFOUNDLAND LABRADOR,1926818.32
BDO CANADA,1841823.85
2484401 ONTARIO,1832793.48
CARAHSOFT TECHNOLOGY,1795287.11
MULTILINGUAL COMMUNITY INTERPRETER SERVICES,1650326.94
PRIVASOFT,1647030.56
AJILON,1623994.17
STATEL CAPITAL TECHNOLOGY PARTNERS,1611959.72
SHRED IT,1610496.18
DONNA CONA,1594813.11
PITNEY BOWES,1519940.97
OTTAWA CONVENTION CENTRE,1486059.33
RAYMOND CHABOT GRANT THORNTON,1481704.90
DELOITTE AND TOUCHE,1481268.83
LAURIER COMPUTERS,1479547.02
AUTOBUS FLEUR DE LYS,1477560.56
CISTEL TECHNOLOGY,1449837.37
ACCENTURE,1414525.41
TAB PRODUCTS OF CANADA,1411549.19
CLIC HULL 326 1620 CAN,1411034.46
GILMORE REPRODUCTIONS,1363153.80
HOGG ROBINSON CANADA,1356000.00
QUICK MESSENGER SERVICE,1355911.17
MOMENTUM DECISIVE SOLUTIONS CANADA,1322500.00
IRON MOUNTAIN CANADA OPERATIONS,1322234.71
LANGUAGE RESEARCH DEVELOPMENT,1298651.75
JS FURNITURE,1277500.00
PROCOM CONSULTANTS,1229485.03
ECLIPSYS SOLUTIONS,1220976.77
TRICA CXM SOLUTIONS,1209069.86
M5 MARKETING COMMUNICATIONS,1191044.86
SAFRAN MORPHO,1187390.40
WATERSHED INFORMATION TECHNOLOGY IN,1186641.86
SIMCO FURNISHINGS,1175383.65
WPP GROUP CANADA COMMUNICATION LIMI,1163900.00
TPG TECHNOLOGY CONSULTANTS,1132473.82
EMTEC INFRASTRUCTURE SERVICES CANADA,1108525.01
FSC,1097374.13
DWP SOLUTIONS,1073999.02
DR BERNARD ELFASSY,1072570.00
APPLIED ELECTONICS,1053305.08
BRINKS CANADA,1039305.76
NOVELL CANADA,1031322.08
2KEYS,1017838.78
AFSC,1014257.75
HYPERTEC,1007960.00
HK COMMUNICATIONS,1002585.00
AMS IMAGING,1002481.75
COLLIERS PROJECT LEADERS,985535.15
EMTEC INFRASTRUCTURE SERVICES,977993.24
SCALAR DECISIONS,975522.36
ERNST YOUNG,970298.66
NAVPOINT CONSULTING GROUP,954776.55
GRAYBRIDGE INTERNATIONAL CONSULTING,936908.81
MAKWA RESOURCING,930912.64
SPACESAVER SOLUTIONS,911911.30
TIREE,889423.04
ROGERS,888441.69
DARE HR,871260.84
GOSS GILROY,865819.99
SYRENIS,846172.00
CACHE COMPUTER CONSULTING,827268.32
QUICK MESSENGER SERVICE DIVOF QUICK BUSINESS SERVICES,826476.90
ECOLE DE LANGUES ABCE,818260.03
KNOWLEDGE CIRCLE,817635.10
INTERNATIONAL PLAZA HOTEL AND CONFERENCE CENTRE,814730.00
THE BRITISH COLUMBIA CORPS OF,812855.84
ACART COMMUNICATIONS,774829.70
INTERNATIONAL ORGANIZATION FOR MIGR,758999.57
STANTEC,725680.35
FLEISHMAN HILLARD CANADA,721829.61
LUMINA IT,707933.70
TAG HR IT THE ASSOCIATES GROUP,702859.68
VERIDAY,700600.00
DATA GROUP,687054.40
CBCI TELECOM,676651.67
DATA GROUP OF COM PANIES,666855.00
HJ HOTELS MARKHAM,656129.44
ADIRONDACK TECHNOLOGIES,648464.18
QUINTET CONSULTING,637327.51
WORKDYNAMICS TECHNOLOGIES,637097.77
MORPHO CANADA,630024.58
STEELCASE CANADA,624911.83
IPSOS REID,614445.89
KING TOURS LIMOUSINE SERVICES,610807.71
ATTACHMATE CANADA,609983.04
SOFTWARE HOUSE INTERNATIONAL,605571.54
Q MATIC CANADA,601972.55
ISE,581762.36
IDENTITY SYSTEMS,578028.77
NITAM SOLUTIONS,573510.09
3M CANADA COMPANY,573323.28
IFATHOM,568685.84
ROBERT HALF CANADA,566808.24
QUILLER BLAKE ADVERTISING,563135.50
DIAGNOSTICS DIRECT,548549.10
LOWE MARTIN GROUP,547227.36
ALTRUISTIC INFORMATIC CONSULTING,546852.38
EBSCO CANADA,545383.77
MOBILSHRED RECALL,544265.01
WORLDREACH SOFTWARE,544227.26
BROOKFIELD ASSET MANAGEMENT,538759.14
BRAINHUNTER,537994.14
EMBARCADERO TECHNOLOGIES,531127.38
THE RETIREMENT PLANNING INSTITUTE,525639.25
ARTEMP PERSONNEL SERVICES,525568.89
DESSEAU,518471.10
STONESHARE,517061.56
ZERNAM ENTERPRISE,510375.02
TRANSPOLAR TECHNOLOGY,508771.20
ARTOPEX,504418.92
HOTEL TRAVELODGE,499460.00
QBASE CLOUD SERVICES,498108.85
CORNERSTONE GROUP OF COMPANIES,497625.57
AGILYSYS CANADA,495212.71
P R SERVICES,494444.11
CMG OFFICE INTERIORS,490589.93
OPENTEXT,488412.36
BRINKS,485423.25
QMR,483260.04
MGIS,477312.00
CSDC SYSTEMS,475447.99
