vendor_normalized,sum_effective_value
NGC BUILDERS,1502224.25
GLASSHOUSE SYSTEMS,1487122.42
THE VCAN GROUP,1483074.60
KIPP ZONEN,1461486.04
COMMPOWER,1459815.82
LABORTEK PERSONNEL SERVICES,1444869.31
LPO STORE,1432828.02
AVENSYS SOLUTIONS,1406369.49
COMPUCOM CANADA,1404169.40
ASSOCIATION DES AMIS ET AMIES DU CAP TOURMENTE,1399326.16
HELI LIFT INTERNATIONAL,1398487.64
HELI EXPRESS,1395567.79
THE HALIFAX GROUP,1384379.54
METOCEAN DATA SYSTEMS,1357708.20
FIREWEED HELICOPTERS,1357433.00
SLATE FALLS AIRWAYS 1999,1354050.23
OPEN STORAGE SOLUTIONS,1332503.84
PROCOM CONSULTANTS,1320230.93
PURE NOTE PIANO TUNING REPAIR,1318461.52
LOS GATOS RESEARCH,1316032.55
MSI,1313550.00
WEST COAST HELICOPTERS MAINTENANCE CONTRACTING,1313235.00
SCL INSTRUMENTATION,1312411.53
HALIEUTEC,1310614.97
AIR LIQUIDE CANADA,1309825.76
METEO RAFALE ONORD TAQRAMIT ANURRAK,1304091.50
LINDE CANADA LINDE CANADA,1289541.97
TELUS CANADA,1279149.72
LECO INSTRUMENTS,1275623.05
MANDEL SCIENTIFIC COMPANY,1274141.13
PRAXAIR CANADA,1238407.19
THERMO FISHER SCIENTIFIC MISSISSAUGA,1222935.23
ARCTIC RESPONSE CANADA,1220434.71
