vendor_normalized,sum_effective_value
PURE STREAM,32541.13
NEOPOST CANADA,32500.00
IMPACT COACHES,31860.00
DLS TECHNOLOGY,31781.25
FREE BALANCE,31323.60
KIFINITI,30622.62
NORTH AMERICAN SECURITY SERVICES,29118.62
TURRIS COMMUNICATIONS,29017.36
IMACAN MANAGEMENT CENTRES O A CANADIAN MANAGEMENT CENTRE,28730.25
CANADA COUNCIL ART BANK,28162.20
GOSS GILROY,27911.00
RONALD WILLIAM THOMSON,27780.00
PAYSTATION,25397.00
ROGERS,25304.00
PROMAXIS,25200.00
CHASE OFFICE,25100.64
CANADIAN ASSOCIATION FOR SECURITY INTELLIGENCE,25000.00
CANADIAN ASSOCIATION FOR SECURITY AND INTELLIGENCE,25000.00
4POINT SOLUTIONS,24973.00
L2 EMERGENCE,24967.39
PROFESSOR MICHAEL LEVI,24860.00
DENIS MEUNIER O A DMEUNIER CONSULTING,24860.00
ACCURATE DESIGN COMMUNICATIONS,24848.70
SAGE DATA SOLUTIONS,24729.60
LEARN2LANGUE CLIC,24675.00
SAGEDATA SOLUTIONS,24500.86
GERALD DEROUIN CONSULTANT,24408.00
DRAKE BEAM MORIN,24390.00
KWA PARTNERS,24380.00
RIGHT MANAGEMENT CONSULTANT,24380.00
E POST,23391.00
HARTE HANKS,23323.20
POSTE MATIK,23270.00
PETER MAINTLAND,23100.00
MCLUHAN DAVIES COMMUNICATIONS,22731.97
GRAND TOY,22369.48
WORKOPOLIS,22035.00
FERNAND LIVERNOCHE,22000.00
PRESTO CONSTRUCTION,21750.00
ERGOINDUSTRIAL,21170.00
HALLMARK HOUSEKEEPING SERVICES,20995.40
OTTAWA HORTICULTURAL SERVICES,20924.79
LAURIER COMPUTERS,20219.26
MICHELLE WATSON,20000.00
ST JOSEPH COMMUNICATIONS,20000.00
NACOPOST CANADA,19999.87
DELOITTE AND TOUCHE,19888.00
AVW TELAV,19642.66
KELLY SEARS,19153.50
CTC TRAINCANADA,19128.64
DRUIDE INFORMATIQUE,19110.00
TALENTMAP,19057.50
RIPTYDE SOLUTIONS,18534.83
7656114 CANADA,17628.00
VANGUARD EMERGENCY MANAGEMENT CONSULTING,17543.25
INTERSPEC FURNITURE SOLUTIONS,17522.78
DASCO DATA PRODUCTS,17424.60
THOMSON REUTERS CANADA,17037.30
PAYSTATION EBA SHREDDER,17029.10
TAG HR THE ASSOCIATES GROUP,16994.25
3354709 CANADA INCDACMACNAGEMENT SLBL,16950.00
ARGENT SOFTWARE,16823.51
EVISION,16250.00
3510395 CANADA O A ACADEMIE COMPU FINDER,16200.00
LORD REALTY GENERAL PARTNERSHIP,15599.46
TRANSFORMATIONAL LEARNING INSTITUTE,15533.12
FAST FORWARD FRENCH,15375.00
BRADDA PRINTING,15205.00
ANALYSIS INTERNATIONAL,15154.52
JOLLY BEACH RESORT,15023.92
CENTRE OF CONTINUING EDUCATION U OF O,14916.00
EQUIFAX CANADA,14712.61
RUTH CARDINAL,14700.00
QUEST SOFTWARE,14478.53
CREIT MANAGEMENT,14430.42
PRINT THREE OTTAWA,14292.25
GAL POWER,14222.18
TOUCHSTONE SOLUTIONS,14068.50
KIFINTI,13750.00
1019837 ONTARIO DYNAMIC,13560.00
CSDC ENTERPRISE SOLUTIONS,13540.81
L PAUL FRACCHETTE CONSULTING SERVICES,13447.00
