vendor_normalized,sum_effective_value
RC CONSTRUCTION CONTRACTING 1044030 ONTARIO,133615.72
JOHN MOORE CONSTRUCTION,124399.44
WAREHOUSE EXPERT,123647.56
ADGA GROUP,123170.00
REDI ANALYSIS,122600.00
TERMINOTIX,122446.80
DARE HUMAN RESOURCES,117077.40
NATTIQ,110977.25
YORK UNIVERSITY,110740.00
STRATUM ASSOCIATES,108426.40
EMINENT SYSTEMS,108344.40
JOHN DOHERTY,108333.33
EMINENT SYSTEMS 1728193 ONTARIO,107425.71
PURELOGIC,102993.96
RIDEAU RECOGNITION,101700.00
MTG MANAGEMENT CONSULTANT,95800.00
PROLOGIC SYSTEMS,94583.00
CMG OFFICE INTERIORS,93302.11
HCM WORKS,91530.00
WAJAX POWER SYSTEMS,91394.85
ROYAL REPORTING SERVICES,87040.00
FAST TRACK STAFFING,86445.00
LUCIDEA TECHNOLOGIES,85001.02
TECNOLOGY INTEGRATION GROUP,84508.00
THE RIGHT DOOR CONSULTING SOLUTIONS,82998.50
CSI CONSULTING,80682.00
DBDMK CONSULTANTS,79100.00
BLACKBERRY,79025.76
FORESCOUT TECHNOLOGIES,78538.51
JOHN MOORE CONTRUCTION MANAGEMENT,78274.50
ENTRUST,77673.35
ROBIN COOKSEY,75000.00
AVI SPL,73765.77
SHRED IT,72255.57
TOTEM OFFISOURCE,71658.93
CALIAN,67483.18
SYNERGY DATA CENTRES,66253.04
COMPUTER MEDIA PRODUCTS,61736.20
MAXSYS STAFFING CONSULTING,60907.00
RAYMOND CHABOT GRANT THORTON,60681.00
PSPC CHRYSLER CANADA,60613.50
ADVANCED BUSINESS INTERIORS,60355.55
DOUBLETREE BY HILTON HOTEL CONFERENCE CENTRE,58865.00
VIQ,58569.41
EDITH BROWN,58333.33
AUSPICE SAFETY,57987.00
VIQ SOLUTIONS,57751.82
360 ADVANCED SECURITY,56575.49
SAMSON ASSOCIATES CPA CONSULTING,54918.00
TELECOM COMPUTER SERVICES,53453.82
FAIRFIELD INN SUITES MARRIOT,53384.20
SIERRA SYSTEMS GROUP,52395.25
UNIVERSITE DOTTAWA,51980.00
UNIVERSITE DE MONTREAL,51163.88
ALBERT E LAVOY,50000.00
THE DELTA HOTEL ST JOHNS NFLD,50000.00
JAMES L DOYLE,50000.00
WALTERS KLUWER,49452.19
CARSWELL,49163.16
ACCURATE SHELVING,48148.13
MISHKUMI TECHNOLOGIES,48133.27
CANADA POST,48025.00
CDW CANADA,47091.50
LUCIDEA SYDNEYPLUS INTERNATIONAL LIBRARY SYSTEMS,47090.49
ERGOCENTRIC SEATING SYSTEMS,45587.30
GCSTRATEGIES,45576.67
OTTAWA BUSINESS INTERIORS,45341.00
INFO TECH RESEARCH GROUP,44296.00
GARY WATSON CYCLING COURIER,43800.00
STATE OF THE ART ACOUSTIK,43392.00
QUINTET CONSULTING,43038.00
GLOBAL FURNITURE GROUP,42846.78
GOLDFIELDS TELECOMM,42578.40
TJ5 TECHNOLOGIES,41810.00
THOMAS ROBERT BRYCE,41666.67
TR WESTCAN,41534.83
DIRECT ACCESS RADIO,39629.10
11616218 CANADA,39550.00
WILLIAM S HEIN,38973.87
GA,38372.09
INFOTECH,37290.00
INTEGRA WORKS,36327.29
PHILIPPE BRUNEEL,35000.00
NAV CANADA,34969.56
ANNE BRZUCHALSKI,33333.33
JOHN BOHDANOWICZ,33333.33
FMC PROFESSIONALS,33222.00
OPTRICS,33019.63
ANDREW BALFOUR PHOTOGRAPHY,32770.00
TAG HR,32701.03
IBM CANADA,32522.00
VALCOM CONSULTING,31111.60
LEXISNEXIS CANADA,30717.92
FCA,30318.00
CONNEXSYS COMMUNICATIONS,29968.00
MICROSOFT CANADA,28704.66
JOYCE FRANCES DEVLIN,28589.00
MR SECURITY,28218.92
KONICA MINOLTA BUSINESS SOLUTIONS,27662.40
HDP GROUP,27645.45
INNOVATIVE BUSINESS INTERIORS,27568.61
FLUXWORX 2015,27316.62
VEGAWAVE 8565163 CANADA,26664.10
RBH ACCESS TECHNOLOGIES,26650.42
PURE LOGIC,26039.65
GLOBAL UPHOLSTERY,25903.00
WSPS,25764.00
DIMENSIONAL TECHNOLOGIES,25616.18
DUNCAN FRASER,25000.00
GRAYBRIDGE INTERNATIONAL CONSULTING,25000.00
DELOITTE AND TOUCHE,25000.00
OSLER HOSKINS AND HARCOURT,25000.00
DENIS FERLAND,25000.00
IRON MOUNTAIN,25000.00
MURRAY D SEGAL PROFESSIONAL,25000.00
ERNEST YOUNG,25000.00
GLEN SEALY,25000.00
ANNE STREET,25000.00
DESMOND HOWARD,25000.00
C RAYMOND RYAN,25000.00
RAINMAKERS CONSULTING SERVICES,24999.00
NUA OFFICE,24968.95
SAMSON ASSOCIATED CPA CONSULTATION,24747.00
PROLOGUE CONSULTANTS AND ASSOCIATES,24408.00
GC STRATEGIES,23730.00
STAPLES ADVANTAGE,23719.69
SOFTSIM TECHNOLOGIES,23674.66
RESTORATION HARDWARE,23533.38
TOTEM OFFICSSOURCE,23468.97
LANNICK CONTRACT SOLUTION,23068.70
COOPERATIVE DU CEGEP MARE VICTORIN,22995.00
ART WOODS,22798.84
DAVIES WARD PHILLIPS VINEBERG,22600.00
6824137 CANADA,22600.00
LENCZNER SLAGHT ROYCE SMITH GRIFFIN,22600.00
SAGEDATA SOLUTIONS,22487.00
DELL COMPUTER,22424.85
FCI,22134.12
CAPITAL STAMP,21856.68
NEESONS,21849.98
ACCURATE,20780.70
