vendor_normalized,sum_effective_value
MICROSOFT CANADA,5391835.12
BCP LTAE,5216372.11
AMDOCS,5198118.02
HYPERTEC,5080964.20
CMG OFFICE INTERIORS,5033766.15
NEWAD MEDIA,5028512.62
ADIRONDACK TECHNOLOGIES FURNITURE,4957265.25
WATERSHED INFORMATION,4803451.46
CSI CONSULTING,4623960.00
FACTIVA,4518738.86
QUANTUM MANAGEMENT SERVICES,4498033.59
ILLUMINA CANADA,4474759.69
DONNA CONA,4325170.93
NEWAD,4205881.30
TOTEM OFFISOURCE,4102444.04
EXPERIS,4043027.50
CARDINAL HEALTH CANADA,3961180.24
CANGENE,3939328.22
RICOH,3937904.57
ACCREDITATION CANADA,3905386.02
LABWARE CANADA,3867455.17
MCKESSON CANADA,3772624.05
SPEARHEAD MANAGEMENT CANADA,3703313.72
NIELSEN MEDIA RESEARCH,3678108.03
DECISIVE TECHNOLOGIES,3636711.17
IFATHOM,3619898.51
TECSIS,3545850.63
GETINGE CANADA,3512875.07
PROCOM CONSULTANTS,3499891.73
ALS CANADA,3379091.45
TIREE,3375099.52
PRA,3357176.68
GLAXOSMITHKLINE,3345016.25
LYDIA DERZKO MEDICAL,3335950.00
THE FIRST NATIONS INFORMATION,3320000.00
TURTLE ISLAND STAFFING,3245354.60
CANON,3140084.83
NOVELL CANADA,3128913.05
GARTNER,3118586.97
G WARRIAN DR MEDICAL,3050510.00
ONTARIO DENTAL ASSOCIATION,3031107.73
FISHER SCIENTIFIC,3023187.19
A HUNDRED ANSWERS,2904577.46
CANADA POST,2861621.75
TAG HR,2847147.19
GOSS GILROY,2804867.19
NISHA TECHONOLOGIES,2795888.05
TPG TECHNOLOGY CONSULTANTS,2777349.03
ACADAMIE DE FORMATION LINGUISTIQUE,2763165.26
CONTRACT COMMUNITY,2752309.54
LIFE TECHNOLOGIES,2730830.31
UNIVERSITY OF OTTAWA,2668945.49
DARRYL GERSHMAN DENTAL,2666626.67
RICHARD ZIER VOGEL DR,2639333.33
BRUKER,2624366.32
EXOVA,2594197.50
ICYT MISSION TECHNOLOGY,2550000.00
INSTRUX MEDIA,2519327.49
LAURELLE J LARSON,2518683.20
LIONBRIDGE,2510850.91
GENESIS INTEGRATION,2499829.51
HEWLETT PACKARD,2462298.75
ANGEL VISARRA DR,2459010.00
PETER HETTINGA DR,2437500.00
KPMG,2416329.52
RISK SCIENCES INTERNATIONAL,2408300.02
DELSYS RESEARCH GROUP,2398384.26
BIGSTONE MEDICAL TRANSPORT,2396184.00
TERAMACH TECHNOLOGIES,2383335.37
ILLUMINA,2351627.21
BELL CANADA,2328318.25
WSP,2319189.85
WATERTRAX,2287697.10
DELL COMPUTER,2241856.27
MAPLESOFT CONSULTING,2227849.31
EKOTA ENTERPRISES,2197092.80
ADRM TECHNOLOGY CONSULTING,2192647.61
UNIVERSITY OF GUELPH,2188597.77
DYNAMIC PERSONNEL CONSULTANTS,2182790.83
GAMBLE TECHNOLOGIES,2178808.20
AB SCIEC SALES,2170714.46
SHERI VA MCKINSTRY DR,2150058.35
INSTITUTE FOR CLINICAL,2122758.00
MISHKUMI TECHNOLOGIES,2113662.98
LORENZ LIFE SCIENCES GROUP,2098765.81
SOLUTIONS STAFFING,2077824.42
UNIVERSITY OF ALBERTA,2053631.02
CHU SAINTE JUSTINE,2053411.26
KAIROS COUNSELLING SERVICES,2021069.50
JOHN P CHAN DR,2013780.00
MASHA KRUPP TRANSLATION,1981890.05
SONIC BOOM CREATIVE MEDIA,1971849.44
FREE FOR ALL MARKETING,1957800.00
HILL KNOWLTON CANADA,1943822.72
PFIZER CANADA PHARMACEUTICAL,1918975.93
HENRY REDHEAD DR,1911773.33
HALIFAX GROUP,1883484.00
MANPOWER SERVICES CANADA,1877214.20
WATERSHED INFORMATION TECHNOLOGY IN,1872523.00
DAVID HO DR,1856871.33
U OF OTTAWA,1854535.80
NATTIQ,1852259.75
FISHER SCIENTIFIC COMPANY,1849919.98
SYSTEMATIX SOLUTIONS,1842188.34
FOOD CONSUMER PRODUCTS OF CANADA,1796700.00
CASSEN TESTING LABORATORIES,1796449.54
PWGSC,1771339.78
SANEXEN SERVICES ENVIRONNEMENTAUX,1762360.51
TEKNION,1729236.54
SERVICE STAR BUILDING CLEANING,1715871.17
ADIRONDACK INFORMATION MANAGEMENT,1692267.67
TEK SYSTEMS CANADA,1686300.13
UNIVERSITY OF BRITISH COLUMBIA,1671581.06
JOHN ARNOLD DR,1624000.00
SANOFI PASTEUR,1618909.78
DR PETER HETTINGA,1600000.00
NAUTSA MAWT RESOURCES GROUP,1593212.60
ACCESS INFORMATION,1572062.24
TURTLE ISLAND ASSOCIATES,1545648.98
MARTIN ASHTON DR,1530336.00
DELOITTE AND TOUCHE,1517327.23
INTERCONTINENTAL MEDICAL STATISTICS,1499999.99
ELECTRICAL SAFETY AUTHORITY,1485916.68
MAXSYS STAFFING AND CONSULTING,1456475.12
C17 COUNCIL,1447723.37
ISHMAEL BRUCEDR,1446017.50
HENRY SCHEIN CANADA,1440202.40
THE FIA GROUP,1431961.98
BIO NUCLEAR DIAGNOSTICS,1426818.92
ACTION PERSONNEL OF OTTAWA HULL,1413289.72
PARACOM MEDICAL 1454307 ALBERTA,1399994.40
PROLOGIC SYSTEMS,1385371.88
STEPHEN MICHALUK DENTAL,1381744.00
ADIRONDACK INFORMATION,1380947.24
ASIF R KHAN DR,1368132.00
GLOBAL VILLAGE CONSULTING,1362920.00
GILBERTE CADIGAN,1355687.00
DALHOUSIE UNIVERSITY,1354774.71
DEBRA JACKSON,1339782.60
IPSOS REID,1334341.35
EKOS RESEARCH ASSOCIATES,1321971.07
CHRYSLER CANADA,1295507.66
THI THANH THU HUYNH,1292733.33
RUPINDER CHEEMA,1278545.00
2071887 ONTARIO,1278513.50
QIAGEN,1270245.96
PRINTERS PLUS,1230117.52
I4C CONSULTING,1221475.50
RTG PROTECH,1221072.55
MAXSYS PROFESSIONALS AND SOLUTIONS,1204800.21
KOUROSH BABAZADEH DR,1199523.50
