vendor_normalized,sum_effective_value
KEPLER SPACE,2149750.10
3V GEOMATICS,2126583.86
ASL ENVIRONMENTAL SCIENCES,2005484.69
SWEDISH SPACE,1908550.09
ADGA GROUP,1903092.09
DLR GERMAN AEROSPACE CENTER,1898439.84
TELESAT,1855851.68
EUROCONSULT NORTH AMERICA,1807749.21
HYDROGENICS,1741318.43
TRANE OTTAWA,1725077.28
COMMUNICATIONS POWER INDUSTRIES,1686685.07
NOETIX RESEARCH,1673574.00
DPL SCIENCE,1607806.45
ARRAY SYSTEMS COMPUTING,1607654.03
ROYALTY MAINTENANCE,1580567.07
TELEDYNE OPTECH,1574887.89
BUBBLE TECHNOLOGY INDUSTRIES,1566248.40
UNIVERSITY OF BRITISH COLUMBIA,1516422.36
UNIVERSITY OF WESTERN ONTARIO,1474761.62
ROCHON EXPERTS CONSEILS,1466852.16
ZIN TECHNOLOGIES,1444726.04
EXPOGRAPHIQ,1388245.97
PROCOM CONSULTANTS,1384386.50
TRANE CANADA,1341558.44
SAE POWER COMPANY,1335590.50
YVES GUERIN ET FILS,1331249.02
THE AIM GROUP,1302816.32
SOFTSIM TECHNOLOGIES,1263286.77
LOCKHEED MARTIN,1231884.00
EFFIGIS GEO SOLUTIONS,1227757.05
CIMAISE,1194858.33
HICKLING ARTHURS LOW,1185897.21
LOWE MARTIN COMPANY,1175340.05
MICHANIE CONSTRUCTION,1144950.28
ADECCO CANADA,1120292.94
XIPHOS SYSTEMS,1081266.97
GLOBVISION,1075732.40
THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,1066661.25
DELOITTE AND TOUCHE,1061295.39
HATFIELD CONSULTANTS PARTNERSHIP,1044656.28
RICOH,1044154.37
TRI STAR AVIATION,1041730.87
MICROSAT SYSTEMS CANADA,1031503.24
SMITH ANDERSEN CONS ENG,1027043.28
ZODIAC DATA SYSTEMS,1018326.70
QMR,1014124.08
MAYA HEAT TRANSFER TECHNOLOGIES,999928.93
ZODIAC DATA SYSTEM,965147.76
STARSPEC ASSOCIATES,957894.53
AGILENT,954264.59
VITRERIE RD,935560.62
THE MATHWORKS,932028.71
TRE ALTAMIRA,916753.16
KELLY SEARS CONSULTING GROUP,913347.04
SAMSON ASSOCIES ASSOCIATES,905571.31
PROJECT WHITECARD,898779.40
WYLE LABORATORIES,871073.65
POWER TEK ELECTRICAL SERVICES,869277.78
PCI ENTERPRISES,866302.31
LK INDUSTRIES,848400.00
UNIVERSITY OF BRITISH COLOMBIA,847620.08
AIR PRODUCTS CANADA,842076.21
KABOOM,836725.74
ONTARIO DRIVE GEAR,823196.56
THE STRATEGIC REVIEW GROUP,816857.56
DELTION INNOVATIONS,803974.19
COLE ASSOCIATES ARCHITECTS,802055.93
DALCON ENTERPRISES,787610.00
MCGILL OFFICE TECHNOLOGY TRANSFER,787500.00
MICROSOFT CANADA,780420.39
ADECCO EMPLOYMENT SERVICES,772976.16
MISSION CONTROL SPACE SERVICES,769162.46
NORTHERN MICRO,712910.80
SIMBIOZ,691772.79
POLAR VIEW CANADA,689759.76
NEARFIELD SYSTEMS,681404.93
MARIEVILLE CONSTRUCTION,679350.00
CMLABS SIMULATIONS,669711.00
THE UNIVERSITY OF WESTERN ONTARIO,667133.33
YU A GAGARIN RESEARCH AND TEST,647416.80
PUG PHARM PRODUCTIONS,632270.52
MCGILL UNIVERSITY,632242.82
COMPOSITES ATLANTIC,620836.44
XIPHOS TECHNOLOGIES,614905.20
MAEROSPACE,613414.34
PROVENCHER ROY ASSOCIES,612857.57
THE IBMP,599233.89
SIEMENS,596515.86
DB GEOSERVICES,594612.41
TURQUOISE TECHNOLOGY,590307.19
CHUBB EDWARDS,588620.82
EBSCO CANADA,586517.34
KEYSIGHT TECHNOLOGIES CANADA,581705.12
THALES,578671.40
PRA,573442.30
GHGSAT,568259.34
APPLIED ELECTONICS,564019.09
9165 1364 QUEBEC,563377.50
LE CABINET DE RELATIONS,563106.33
ROLAND GRENIER CONSTRUCTION,557114.85
SYSTEMES URBAINS,552987.86
DOMUS BUILDING CLEANING,552384.78
OBRIEN IINSTALLATIONS,536644.77
HEWLETT PACKARD,536448.78
THE UNIVERSITY OF ALBERTA,533364.34
THYSSENKRUPP ELEVATOR,525075.79
CITA DE LESPACE SEMECCEL,519030.00
TERAMACH TECHNOLOGIES,515478.92
HDP GROUP,509290.91
ABACUS INNOVATION,502286.08
ITEX,501404.15
ONDEL,500850.00
VIASAT GEO TECH VOIR 2012536,499999.51
INFO ELECTRONICS SYSTEMS,499674.01
INFOTERRA AN EADS ASTRIUM COMPAGNY,497400.00
ELSEVIER,495071.51
LUNAR MEDICAL,492048.17
DOYLETECH,483652.18
ICI INFLUENCE COMMUNICATIONS,481457.82
WALTER E SIPES,479060.40
DOMUS BUILDING CLEANING COMPANY,478706.59
THE UNIVERSITY OF CALGARY ACCOUNTS RECEIVABLE FINANCIAL SERVICES,476179.65
AUG SIGNALS,469836.05
SERVICES PAYSAGERS DOMINIQUE FILION,464568.66
UNIVERSITY OF WINNIPEG,462788.00
KPMG,459790.20
INSTITUT NATIONAL DE LA,455981.66
SOFTCHOICE,454312.91
HELICOPTER TRANSPORT SERVICES,452713.38
LALANDE DOYLE ARCHITECTS,450179.75
CONSTRUCTION IRENEE PAQUETFILS,448253.48
NEW TECHNOLOGIES,443980.69
NEVE REFRIGERATION,440584.20
UNIVERSITE OF OTTAWA,416318.00
SOLMEX SERVICES DENTRETIEN,395188.50
ATHENA GLOBAL,394748.03
ORACOM ITS CANADA,393188.25
UNIVERSITY OF OTTAWA,391734.25
HYPERACTIVE PRODUCTIONS,389983.80
DR GARY GRAY MEDICINE PROFESSIONNAL,379417.50
AIRBUS DEFENCE AND SPACE CANADA,376666.67
SCHINDLER ELEVATOR,369639.97
DALHOUSIE UNIVERSITY,368483.67
EATON ELECTRICAL SERVICES SYSTEMS,368380.00
SAP,368025.96
INGENICOMM,361468.22
THE GOVERNING COUNCIL OF,353749.00
SYSTEMATIX SOLUTIONS,351172.50
CONEXSYS,348355.15
MGIS,341475.76
CANADIAN MEASUREMENT METROLOGY,338808.44
