vendor_normalized,sum_effective_value
THE CONFERENCE BOARD OF CANADA,124120.20
SNC LAVALIN,122807.63
QUINTET CONSULTING,122675.42
MESSAGING ARCHITECTS,121464.00
RJR INNOVATIONS,121456.97
AMS IMAGING,114659.65
FSC,112212.73
FREE BALANCE,107100.00
QUINT WELLINGTON REDWOOD,106555.31
LANGUAGE SCHOOL CREUSOT,102000.00
THE PUBLIC SERVICE SECTOR COMPANY,101121.44
THE AIM GROUP,98476.88
ADVANCED BUSINESS INTERIORS,96533.12
DELTA PRINTING,94500.00
DMTI SPATIAL,93692.16
NATIONAL PRINTERS,93328.70
THE HERJAVEC GROUP,92419.74
PLEIAD CANADA,90367.20
PITNEY BOWES,88912.78
WILLS TRANSFER,87937.52
CONTRACT FURNITURE SOURCE,86087.67
INTERLANGUES LANGUAGE SCHOOL,84882.00
ERGOPRIME,84000.00
GROUP 4 SECURICOR,80367.71
ENSEIGNES PATTISON SIGN GROUP,76945.34
COMPUPHILE SYSTEMS,76394.33
ENTRUST,75652.54
INTERFACE STRATEGIES ISI,75600.00
EPSI,74970.00
GILPIN ROBINSON,74329.50
INTEGRATED LEARNING INTERNATIONAL,74092.50
COREL,73365.69
PATHFINDERS SYSTEMS DESIGN,72153.86
ESSOCIATES GROUP,72035.05
PRINCE GEORGE HOTEL,70120.96
3927164 CANADA,68250.00
JEAN GUY FLEURY,67200.00
NIGHTHAWK TECHNOLOGIES,66150.00
EBSCO CANADA,65841.44
KTI KANATEL TECHNOLOGIES,65627.07
DELL COMPUTER,65189.05
AGL INVESTIGATION CONSULTING,65149.14
BURTON GROUP,65000.00
SAMSON ASSOCIES ASSOCIATES,64992.54
CAPITAL STAMP,63498.75
RAINMAKERS CONSULTING SERVICES,62086.50
NAV CANADA,61638.90
POINT PAR POINT,60844.77
BRC BUSINESS ENTREPRISES,55580.20
INDEPENDANT PRINT MANAGEMENT GROUP,54993.75
LANNICK CONTRACT SOLUTIONS,54650.40
DEVLIN ASSOCIATES CANADA,54535.50
SUBARU CANADA,54534.70
ACCURATE DESIGN COMMS,54022.50
DARE HUMAN RESOURCES,52668.00
STRATEGIES A JOLICOEUR,52500.00
TERAMACH TECHNOLOGIES,51678.17
PRIVASOFT,51657.03
KTI KANATEK TECHNOLOGIES,50616.56
I2,50488.20
CDMS TECHNOLOGY GROUP,50085.00
KROMAR PRINTING,49898.70
SOFTCHOICE,49583.10
LPR GLOBAL,48828.69
TIREE,48059.25
FUJITSU,47954.49
SYMANTEC,47552.48
AMPRAX,46200.00
CORNERSTONE GROUP OF COMPANIES,46068.75
LEARNING TREE INTERNATIONAL,44158.00
THE CCI LEADERSHIP INSTITUTE,43050.00
IPSS,43000.66
SPIRIT STAFFING,42726.03
CHASE OFFICE INTERIORS,42675.75
MISHKUMI TECHNOLOGIES,42336.00
OPTI TECH SCIENTIFIC,42097.66
THE CORPORATE EXECUTIVE BOARD COMPA,41574.10
CBCI TELECOMCOM,41028.68
MYRIAM AFRIAT,40872.99
TECHNO LOGIC CANADA,40314.75
COSSETTE COMMUNICATIONS,39064.64
KNOWLEDGE CIRCLE,39035.87
6280803 CANADA,38619.00
ANPER MANAGEMENT CONSULTANTS,38206.00
DYNAMIC PERSONNEL CONSULTANTS,36910.42
NISHA TECHONOLOGIES,36864.40
COMPUZONIC,36352.34
SERVA,36225.00
PROACTIVE SECURITY,35787.15
CHUBB EDWARDS,35417.08
CEV,35389.15
CANADIAN POLICE KNOWLEDGE NETWORK,34597.50
MANAGEMENT DESIGN CANADA,33720.00
OTTAWA BUSINESS IINTERIORS OBI,33664.76
COPEM CONSULTING,33432.00
ARTEMP PERSONNEL SERVICES,33337.50
SHI CANADA SLSA,32185.40
BRAILLE JYMICO,31847.81
STEELCASE CANADA,31792.54
ARI FINANCIAL SERVICE,31552.50
LANSDOWNE TECHNOLOGIES,31500.00
IFATHOM,27431.25
CSDC SYSTEMS,27379.68
TRI GROUP,27195.00
GLOBAL UPHOLSTERY,26947.92
CENTRE DE PHYSIOTHERAPIE ET,26250.00
MCO BUSINESS GROUP,26250.00
ECOLE CREUSOT,26094.70
SUPER SHRED,24990.00
DRADER MANUFACTURING INDUSTRIES,24989.01
ARCONAS,24984.70
NANOPTIX,24948.00
LISE D LABELLE,24885.00
