vendor_normalized,sum_effective_value
THE ATTAIN GROUP,83930.76
ALTIS HUMAN RESOURCES,80966.37
WORKPLACE SAFETY PREVENTION SERVICES,70375.60
MEGALEXIS COMMUNICATIONS,69322.50
CYPHERCOR,64506.30
SIMPLY VOTING,64167.98
TEKSYSTEMS CANADA,63732.00
FAST TRACK STAFFING,62432.50
BRICAN PERSONNEL,60689.48
CSDC SYSTEMS,60445.02
EXCEL HUMAN RESOURCES,56176.23
GTI CANADA,55999.00
COSSETTE COMMUNICATIONS,55057.49
TRM TECHNOLOGIES,54002.70
GROUPE INTERSOL GROUP,52121.26
CALIAN,49733.23
IRON MOUNTAIN CANADA OPERATIONS,49058.40
CENTRE FOR COMMUNITY LEARNING DEVELOPMENT,46798.85
HORIZON FURNITURE DISTRIBUTORS,45714.81
PIERRE HAMEL,45572.32
NATIONAL APPRAISAL CONSULTANTS,43522.83
OPENTEXT,42387.30
EVALUATION PERSONNEL SELECTION,42057.85
SPI CONSULTANTS,41493.60
INTERNATIONAL REPORTING,41217.88
QUORUS CONSULTING GROUP,39966.97
STONEWORKS TECHNOLOGIES,37995.31
COMPUCOM CANADA,34115.66
TELUS CANADA,33718.41
EMCON EMANATION CONTROL,33063.80
CAPITAL OFFICE INTERIORS,31533.68
QUADBRIDGE,30558.59
ECOLE DE LANGUES ABCE,30294.00
INSTALLATIONS DELIVERIES PLUS OTTAWA,28801.44
WPP GROUP CANADA COMMUNICATIONS,28476.00
QUINTET CONSULTING,27896.88
LES SYSTEMES ET SERVICES DINTERPRETATION LMB,27542.26
SAIDOU KINDO DAN MALAM,27195.00
ADRM TECHNOLOGY CONSULTING,27061.35
KI DESIGN,27031.97
1019837 ONTARIO,26112.96
PRESIDIA SECURITY CONSULTING,25990.00
RBG SYSYTEMES,25409.34
SHIRLEY SMEATHERS,24998.99
MINDWIRE SYSTEMS,24998.99
VEEAM SOFTWARE CANADA,24991.08
ARTEMP PERSONNEL SERVICES,24973.00
SYLVIE LAMOTHE,24949.58
CANADIAN CORPS OF COMMISSIONAIRES,24834.90
THE VCAN GROUP,24814.80
COHEN HAMILTON STEGER,24814.80
STENOTRAN SERVICES,24323.00
THE KNOWLEDGE TRANSFER COMPANYTKTC,23833.50
JUSTICE AV SOLUTIONS,23805.74
GEORGE STONYK,23628.00
OPTRICS,23400.85
9051 8176 QUEBEC,23100.00
TELFER EXECUTIVE PROGRAMS,23052.00
ZERNAM ENTERPRISE,22862.16
BARRY MCLOUGHLIN ASSOCIATES,22035.00
170963 CANADA,21241.68
FAWCETT FILE STORAGE SYSTEMS,20942.29
PITNEY BOWES,20880.62
CANADIAN INSTITUTE FOR THE ADMINISTRATION OF JUSTICE INSTITUT CANADIEN DADMINISTRATION DELA JUSTICE,20741.00
CARY ALAN JOHNSON,20340.00
ACCURATE DESIGN COMMUNICATIONS,20317.40
RYAN SMITH DESIGN ASSOCIATES,20159.20
DELL COMPUTER,19702.49
CDW CANADA,19265.37
360 ADVANCED SECURITY,19047.09
8847452 CANADA,18578.75
MIKE BLOCK CONSULTING,18306.00
SI SYSTEMS,18034.80
MACDOUGALL BARRY G A,18000.00
CONTEMPORARY FINE ART SERVICES,17817.66
CANON,17452.63
DAVID MULLAN,16690.00
ADVANCED BUSINESS INTERIORS,16645.15
MONIQUE MONTGOMERY O A MON RO SALES AND MARKETING CONSULTING,16243.75
ASSOCIATION DES JURISTES DEXPRESSION FRANCAISE DE LONTARIO,15961.25
GLOBAL KNOWLEDGE,15481.00
GAM TECHNICAL SERVICES,15040.30
KNOWLEDGE CIRCLE LEARNING SERVICES,12409.86
THE KNOWLEDGE TRANSFER COMPANY TKTC,12368.00
DYNAMIX OTTAWA,12359.40
ELIZABETH MACPHERSON,11788.70
NEXT TECHNOLOGY SYSTEMS,11592.26
1317855 ONTARIO,11578.33
TES LEADERSHIP GROUP,11441.25
ROGERS,11323.64
RICOH,11203.95
NEW CENTURY TRAINING AND DEVELOPMENT,9609.63
OPTIV CANADA FEDERAL,9300.08
WEILER ADR,5650.00
FILEMAKER,5482.50
INGENIUM COMMUNICATIONS,542.40
