vendor_normalized,sum_effective_value
AFFINITY PRODUCTIONS,225997.74
MAXSYS STAFFING AND CONSULTING,222112.22
MODIS CANADA,216960.00
SIMPLEX GRINNELL,214700.00
CBCI TELECOM CANADA,213828.98
ERNST YOUNG,210858.00
MICROSOFT CANADA,210083.63
SHER ASSOCIATES II,209682.66
SPEEDY MESSENGER SERVICE,207734.89
CDW CANADA,206285.85
ITEX,201633.11
STARSHIP LOGISTICS,201140.00
GLOBAL UPHOLSTERY,193791.29
JWB CLEMENS CONSULTING,185925.11
LA CITA COLLAGIALE,183432.90
CISTEL TECHNOLOGY,177975.01
ACOLE DE LANGUES CREUSOT,177581.25
PROSCI CANADA,177334.11
REDWOOD PERFORMANCE GROUP,173572.29
SYRECON,172805.25
CARBON COMPUTING,170287.92
LIXAR IT,169500.00
ENTREPRISE DE COMMUNICATIONS TANK,168680.76
BDMK CONSULTANTS,166279.50
TELECOM COMPUTER SERVICES,164302.61
CARBON COPY DIGITAL,161450.00
TEKNION,159564.53
ITNET OTTAWA,155248.44
CBCI TELECOM,155162.36
SANDBOX LA BOITE A FILMS,153300.00
BARBARA PERSONNEL,151351.38
ACOLE DE LANGUES ABCE,148487.50
TOP BOX CONSULTING GROUP,147593.11
NC CONSULTING AND TRAINING,144069.45
IVANS AUDIO VISUAL,141612.58
VUBIZ,138544.87
4FORWARD,138040.80
DARE HUMAN RESOURCES,135600.00
LUMINA IT,132210.01
RAYMOND CHABOT GRANT THORNTON,131837.10
EKOS RESEARCH ASSOCIATES,128422.04
KPMG,127125.00
INTEGRATED LEARNING INTERNATIONAL,122306.70
LUCIENNE AZZIE,122040.00
DYNAMIC PERSONNEL CONSULTANTS,120681.34
PRINTERS PLUS,117557.64
COLLABORATEVIDEO,116164.00
SAMSON ASSOCIATES CPA CONSULTING SERVICES,116087.26
AVI SPL CANADA,115814.84
COLIN LINDSAY DEVELOPMENT,113139.28
ICEGATE SOLUTIONS,112774.00
CSI CONSULTING,110979.64
THE CONFERENCE BOARD OF CANADA,110956.45
RICOH,110563.16
NOVA VISUAL PRODUCTS,109142.78
THE ASSOCIATES GROUP OF COMPANIES,108241.90
STRATEGIC RELATIONSHIPS SOLUTION,106033.44
CARAHSOFT TECHNOLOGY,105427.87
OLIVUS,100852.50
INTEGRA NETWORKS,97494.82
HYPERTEC,96912.44
MGIS,95485.00
NC CONSULTING TRAINING,94495.36
MNP,93790.00
QUINTET CONSULTING,93643.06
CARBONGRAPHICS GROUP,92660.00
OPENFRAME TECHNOLOGIES,92547.00
RFP SOLUTIONS,90400.00
LES SYSTEMES ET SERVICES DINTERPRETATION LMB,88051.97
ESSI SYSTEMS,86572.89
COLLAGE EDUCACENTRE COLLEGE,86320.00
SAMSON ASSOCIATES CPA CONSULTIN,86313.59
D ROBINSON AND ASSOCIATES,83376.00
AVIARY GROUP,81776.16
THE PRINCE GEORGE HOTEL,81132.50
LES SYSTAMES ET SERVICES DINTERPRATATION LMB,80230.01
GETTY IMAGES CANADA,79170.00
HUMAN SYSTEMS DYNAMICS INSTITUTE,75500.00
DELOITTE AND TOUCHE,74149.00
GELDER GINGRAS ASSOCIATES,73728.90
ALIKA INTERNET TECHNOLOGIES,73634.70
ACOLE DE LANGUES LA CITA,73186.20
LISA CORMIER ASSOCIATES,73005.60
RETIREMENT PLANNING INSTITUTE,72433.00
PROMAXIS,72347.75
WORKDYNAMICS TECHNOLOGIES,69036.79
MHS MULTI HEALTH SYSTEMS,67656.49
SOLUTIONS MOERAE,67260.38
ADOBE,62856.29
LOBB MANAGEMENT SERVICES,61369.46
PHASELOCK SYSTEMS INTL,60660.00
GROUPE POLIQUIN WAKEFIELD GROUP,59325.00
SBM CONSULTING,58760.00
RANDSTAD,58675.28
MAXSYS,58563.10
COFOMO,58430.04
SENTIS CANADA,57700.00
HOULE RUTHERFORD CONSULTING,57479.49
TIPPET RICHARDSON,56500.01
ECLIPSYS SOLUTIONS,56050.74
EDUCPRO,55765.50
HEARTZAP SERVICES,55167.96
THE WESTIN HOTEL,54794.22
GILMORE REPRODUCTIONS,54355.00
QUANTUM MANAGEMENT SERVICES,54116.82
CEV,53023.87
SKILLSOFT,52601.50
PROXIMIFY,52545.00
INTERACTIVE AUDIO VISUAL,51360.81
THRESHOLD ASSOCIATES,49234.00
TALENTCOR,48986.76
RODRIGUE ESCAYOLA,47883.11
CLA PERSONNEL,47268.16
SUDDEN SERVICE TECHNOLOGIES,47165.04
DELL COMPUTER,46923.48
UNIVERSITE DE SAINT BONIFACE,46085.00
QUEST SOFTWARE CANADA,45922.36
SONO VIDEO,45410.53
NATTIQ,45200.00
SPIRIT STAFFING,44940.28
TIREE,44748.00
SPIRIT STAFFING AND CONSULTING,44598.89
6175015 CANADA,44449.09
ADIRONDACK TECHNOLOGIES FURNITURE,44117.39
BDO CANADA,43856.00
FRISCHKORN AUDIO VISUAL,43804.93
PHASELOCK SYSTEMS,42647.68
GRV MANAGEMENT CONSULTANTS,42438.09
INFINITY CONSULTING TEAM,42375.00
CASEWARE IDEA,42253.32
SOFTCHOICE,42113.66
PALAIS DES CONGRAS DE GATINEAU,41649.90
TAG HR THE ASSOCIATES GROUP HUMAN RESOURCES,41287.53
HILTON LAC LEAMY,40810.87
CENTRE DE LANGUES CHARPENTIER,40777.15
ADWARE PROMOTIONS,40348.20
BLVD AGENCY,40277.72
3627730 CANADA,40255.20
CSDC SYSTEMS,39002.89
DAVID APLIN GROUP,38883.30
FREEMAN AUDIO VISUAL,38289.02
LUCIE LEMAY CATHERWOOD,38250.00
EMBRASE BUSINESS CONSULTING,37028.97
SIMEX DEFENCE,36164.43
ECOLE DE LANGUES ABCE,35967.40
DYNAMIX PROFESSIONAL,35341.86
PROLOGIC SYSTEMS,35320.32
JHT DEFENSE,34632.60
