vendor_normalized,sum_effective_value
PRATT WHITNEY CANADA,3268811.15
2553 4330 QUEBEC AEROPRO,3252795.69
THE ACCESS INFORMATION AGENCY,3250972.73
PRECISIONIT IDS SYSTEMS CONSULTANTS AND PRECISIONERP IN JOINT VENTURE,3117633.84
HONEYWELL,3079221.49
EUROCOPTER CANADA,3060865.77
TITAN BOATS,3060170.87
THE ASSOCIATES GROUP OF COMPANIES,3059806.23
ALPINE AEROTECH,3009396.17
TOYOTA CANADA,2994175.34
ACT,2924201.76
OPENTEXT,2901305.76
SAMSON ASSOCIES CPA CONSULTING,2893179.06
TRM TECHNOLOGIES,2866517.62
GOLDER ASSOCIATES,2851483.63
SNC LAVALIN,2782794.58
TEAM EAGLE,2781617.68
PITNEY BOWES,2778199.52
CROSSCHASM TECHNOLOGIES,2684315.50
SATCOM DIRECT,2665048.59
RONA KINETICS ASSOCIATES,2579176.70
GARTNER,2561073.09
IRVING OIL,2547171.30
WSP,2481756.74
KENN BOREK AIR,2428545.00
PROMAXIS,2426590.91
CGI,2387443.28
ANDIAN TECHNOLOGIES,2376730.82
SAMSON ASSOCIATES,2371594.58
WORKDYNAMICS TECHNOLOGIES,2369741.69
WILBUR SMITH ASSOCIATES,2356701.67
BAY FERRIES MANAGEMENT,2336779.75
DART AEROSPACE,2312207.99
SAP,2275798.01
CANADIAN BANK NOTE COMPANY,2259763.52
INTERNATIONAL SAFETY RESEARCH,2216010.90
TIREE,2199416.40
LIONBRIDGE,2163950.00
FORD MOTOR COMPANY,2128659.89
HYDRO ONE NETWORKS,2124400.00
HEADWATER ENVIRONMENTAL,2118852.83
STONEWORKS TECHNOLOGIES,2111573.96
ARCTIC UAV,2090500.00
LANSDOWNE TECHNOLOGIES,2087500.47
N12 CONSULTING,2069364.29
TENCO,2066560.97
EPIXUS,2066344.56
DBC MARINE SAFETY SYSTEMS,2066263.33
NAV CANADA,2041379.81
IRON MOUNTAIN,2013654.63
MID CANADA MOD CENTER,2003287.35
HYPERTEC,1973560.99
EDAG,1947998.60
GEOSYNTEC CONSULTANTS INTERNATIONAL,1946698.46
CANBEC MOVING AND INSTALLATION,1926561.86
PORT METRO VANCOUVER,1895597.87
LENGKEEK VESSEL ENGINEERING,1870007.07
QUANTUM MANAGEMENT SERVICES,1866182.12
IT NET CONSULTANTS,1852931.68
FLIGHT SAFETY INTERNATIONAL,1824338.17
PERSEN TECHNOLOGIES,1817714.43
UNIVERSITY OF VICTORIA,1810420.80
JASCO APPLIED SCIENCES CANADA,1788714.84
KPMG,1770138.44
ECOLE DE LANGUES DE LESTRIE,1766731.83
TES CONTRACT SERVICES,1753599.54
SKYWAVE,1749999.98
NISSAN CANADA,1742879.57
GENERAL MOTORS,1724678.98
APPLIED RAIL RESEARCH TECHNOLOGIES,1701822.94
CDW CANADA,1681975.59
SOLUTIONS MOERAE,1666529.65
MORPHO CANADA,1637435.54
SYNERGETIC ENGINEERING ASSOCIATES,1599361.55
RAYMOND CHABOT GRANT THORNTON,1582904.00
AMERICAN TRANSPORTATION RESEARCH INSTITUTE ATRI,1579534.51
INLAND KENWORTH,1576234.40
UNIVERSITY OF WESTERN ONTARIO,1573094.04
HYUNDAI,1557584.99
SAS INSTITUTE,1519648.86
HOPE AERO PROPELLER COMPONENTS,1492789.09
IATA,1490822.84
CHRYSLER CANADA,1463463.08
AON REED STENHOUSE,1455002.72
AREO FEU,1400567.20
CHEMINFO SERVICES,1397926.85
LUMINA IT,1379253.27
VOLVO GROUP CANADA,1365728.91
AIRBUS HELICOPTERS CANADA,1358769.74
MESSIER DOWTY,1355130.99
PRICEWATERHOUSE COOPERS,1341104.87
TELECOM COMPUTER SERVICES,1337718.06
GENERAL DYNAMICS,1335927.46
AVJET HOLDING PETRO T,1332627.28
BELL CANADA,1303241.23
UNIVERSITE DE MONTREAL,1301866.00
MAURICES SERVICE CENTRE,1297415.51
LIM GEOMATICS,1295781.55
MITSUBISHI MOTOR SALES OF CANADA,1284123.86
UNIVERSITY OF NEW BRUNSWICK,1264778.41
DR EDWARD BEKERIS,1261607.33
INNOTECH ALBERTA,1243000.00
L3 COMMUNICATIONS,1235689.97
SMITHERS RAPRA,1234409.96
ALBERTA INNOVAT TECHNOLOGY FUT,1232698.84
LNT SOLUTIONS,1220631.17
MAXCRAFT AVIONICS,1212581.03
CAMIONS AVANTAGE,1174860.40
STX CANADA MARINE,1170267.20
YORK UNIVERSITY,1147170.00
FUJITSU,1131198.21
CAMP SYSTEMS INTERNATIONAL,1130714.14
CESSNA AIRCRAFT COMPANY,1126065.93
IPSS,1120876.77
PETROVALUE PRODUCTS,1094398.52
ADVANCED CHIPPEWA TECHNOLOGIES,1091469.51
TRANSPOLAR TECHNOLOGY,1085167.12
SHAW TRACKING,1084800.00
DR GARY MANSFIELD,1084800.00
FD MAINTENANCE 2011,1080850.28
