vendor_normalized,sum_effective_value
BIO RAD LABORATORIES CANADA,1718385.18
HMCS,1705717.96
XEROX,1685069.17
FISHER SCIENTIFIC,1672719.21
NUCOR,1649265.94
BELL CANADA,1633917.00
MICHANIE CONSTRUCTION,1620047.47
MISHKUMI TECHNOLOGIES,1592218.20
GK SERVICES,1591272.83
ALS CANADA,1573802.98
WESTERN DRUG DISTRIBUTION,1540870.31
HAY GROUP,1497030.73
KPMG,1477118.94
GETINGE CANADA,1471264.97
SANIMAX INDUSTRIES,1469656.44
PRECISION MECHANICAL,1463507.04
INTERBIOS,1434333.59
MINDWIRE SYSTEMS,1426713.11
PRANGER DEBRUYN CONSTRUCTION,1422796.28
CARLETON ELECTRIC,1414200.07
EVRIPOS JANITORAL SERVICES,1394759.62
SGS CANADA VANCOUVER,1393953.04
AB SCIEX,1382177.73
D4IS SOLUTIONS,1373856.33
KARSON ASPHALT PAVING,1349312.14
COMPUAIDS O A ENTERPRISE,1314822.80
FLEX TECH SERVICES,1304877.49
SUBARU CANADA,1284589.40
AVI SPL CANADA,1258807.42
SILLIKER CANADA,1236142.46
STERIS CANADA,1117762.80
CANADIAN LINEN AND UNIFORM SERVICES,1099092.00
OLYMPIC PROJECTS,1099042.60
NEWFOUND RECRUITING,1079520.74
PRO FAUNE,1067010.51
CISTEL TECHNOLOGY,1053658.95
BURNTEDGE,1030419.88
ALSCO UNIFORM LINEN SERVICES,1029708.45
TEKSYSTEMS CANADA,1028050.56
CBCI TELECOM,1007254.69
GLOBAL FOOD PROTECTION INSTITUTE,982266.90
SANIMAX SAN,960960.00
EBIZ PROFESSIONALS,939676.00
PERFORMANCE MANAGEMENT NETWORK,930455.50
COSSETTE COMMUNICATIONS,923385.80
COREL SYSTEMS,915960.00
G K SERVICES CANADA,915493.09
INTEGRA NETWORKS,902511.20
PRAIRIE RESEARCH ASSOCIATES,897777.10
NEXOGEN,886384.00
VCM CONSTRUCTION,868863.08
HICKLING ARTHURS LOW,867766.00
UNIVERSITE DE MONTREAL,850371.75
BIO RAD,812873.70
QUINTEX SERVICES,807975.00
EVALUATION PERSONNEL SELECTION INTERNATIONAL EPSI,800072.63
ORBIS RISK CONSULTING,799536.39
V W R INTERNATIONAL,797753.18
BUANDERIE SANILOC,790206.12
BECKMAN COULTER CANADA,772977.49
RANSTAD INTERIM,762270.88
RUSSELL CHERNOFF RAND THOMPSON,761865.00
ESRI,757675.24
LOGIC 2000,719029.25
QIAGEN CANADA,718975.95
NITRO MICROSYSTEMS,709416.64
BDO CANADA,708666.30
ADOBE,700000.00
TOYOTA CANADA,692506.44
THERMO LABSYSTEMS,692273.74
ROBERGE TRANSPORT,682500.00
QUALICUM SCIENTIFIC,679017.26
AIR LIQUIDE CANADA,678031.98
W R FOUNDATION SPECIALISTES,669412.00
SERVICE DENTRETIEN LAGOA,665180.66
GROUPE INTERSOL GROUP,664016.60
CANADIAN SEED GROWERS ASSOCIATION,656886.10
NUCOR ENVIRONMENTAL SOLUTIONS,654632.13
ATWOOD PET FOOD SUPPLIES,650880.00
LCC ASSOCIES CANADA,648658.47
FISHER SCIENTIFIQUE,642422.65
CLOSEREACH,631296.17
WORKDYNAMICS TECHNOLOGIES,610411.20
KELLY SEARS PROFESSIONAL SERVICES,610200.00
JUMEC CONSTRUCTION,586101.62
SHARED SERVICES CANADA,567644.20
LEICA MICROSYSTEMS CANADA,566666.57
GK SERVICES CANADA,565539.58
PRICEWATERHOUSE COOPERS,553009.59
BUREAU VERITAS CANADA 2019,553005.70
COFOMO,542761.74
MANDEL SCIENTIFIC COMPANY,539530.63
ORGANIC FEDERATION OF CANADA,529888.67
ONLINE ENGINEERING,524578.54
EQUASION BUSINESS,515280.00
JEAN PAUL FORTIER FRERES,504357.00
HEWLETT PACKARD,498567.00
IMPERIAL CLEANER,481965.00
DFS,477830.75
SCIENCE METRIX,477712.03
RAYMOND CHABOT GRANT THORNTON,473853.01
CALIAN,471776.00
LIONBRIDGE,471092.04
ARMAX ELECTRIC 2006,470538.88
ATS SCIENTIFIC,463632.53
D MARK BIOSCIENCES,462629.43
THE MASHA KRUPP TRANSLATION,460927.00
SI SYSTEMS,457715.17
CHARM SCIENCES,451560.48
QM OPERATING AS QM ENVIRONMENTAL,450865.47
LHEUREUX MONGEAU JC LAUZON,450702.00
INFO TECH RESEARCH GROUP,448949.00
CANADA POST,443445.14
GOSS GILROY,443267.23
EVALUATION PERSONNEL SELECTION INTERNATIONAL,441068.33
PROCOM CONSULTANTS,440651.42
CANADIAN PREMIUM MEATS,438375.00
TURTLE ISLAND STAFFING,437435.06
ROCHE DIAGNOSTICS,436826.29
STANTEC,427190.86
OTTAWA SECURITY SYSTEMS,427151.76
TROTTER MORTON BUILDING TECH,420848.40
BBG MANAGEMENT,419695.82
MORIN INSULATION AND ROOFING,418114.69
BRIAN MACKAY LYONS SWEETAPPLE,415416.00
TEKNION,408536.31
REFRACTORY SERVICES,405660.96
ADVANCED CHIPPEWA TECHNOLOGIES,404347.25
DARGATZ MINK RANCH,403760.00
MGIS,394351.17
JOHNSON CONTROLS CANADA,392329.35
CAPITAL DEDICATED LOGISTICS,391347.09
BIOMERIEUX CANADA,389472.71
POSTNOVA ANALYTICS,389045.24
EMTEC INFRASTRUCTURE SERVICES,385527.36
RANDSTAD,382285.65
