vendor_normalized,sum_effective_value
ADIRONDACK INFORMATION MANAGEMENT,3718127.98
SUN PETROL,3692431.30
PAN AMERICAN DEVELOPMENT FOUNDATION,3674807.70
TOYOTA CANADA,3634082.65
MARCOMM,3605477.84
SAMSON ASSOCIES ASSOCIATES,3579346.21
AMJ CAMPBELL VAN LINES,3578606.66
CDW CANADA,3534997.25
SPECTRA FX,3532052.50
TELUS CANADA,3433559.05
GROUPE DE SECURITE GARDA,3355762.11
PRECISION ERP,3292137.46
AAF LA PROVIDENCE,3263345.53
MANDHIR CONSTRUCTION,3213188.63
AGRITEAM CANADA CONSULTING,3146861.67
KENT CONSTRUCTION,3130178.00
COWAN INSURANCE GROUP,3127868.57
WORLDREACH SOFTWARE,3103742.98
ADVANCED CHIPPEWA TECHNOLOGIES,3066324.39
COMNET,3045258.10
TORONTO TOURS,2971271.10
MODIS CANADA,2966827.20
PARKWAY VAN LINES DIV OF PVL,2942952.18
UNIRISC,2925409.58
HEWLETT PACKARD,2917980.63
ACTION PERSONNEL,2910616.41
CASAIS BRASIL EMPREENDIMENTOS IMOBILIARIOS LDTA,2893560.88
DOME PRODUCTIONS,2889153.97
GSI INTERNATIONAL CONSULTING GROUP,2876926.33
PRUDENTIAL GUARDS SERVTRUS,2872386.06
DONNA CONA,2859765.08
KENYA KAZI SERVICES,2821369.71
ST JOSEPH DIGITAL SOLUTIONS,2793430.33
TAG HR IT THE ASSOCIATES GROUP,2784291.71
GILAF GROUP,2779566.33
CPM PROJECTS CC,2736818.67
KINGALARM SYSTEMS,2728478.77
TERLIN CONSTRUCTION,2728403.48
SMITHS DETECTION MONTREAL,2716580.59
AGILYSYS,2675017.72
LANNICK CONTRACT SOLUTIONS,2651034.05
THE HALIFAX GROUP,2636073.75
SONA DISTRIBUTORS,2603487.96
AGUIRRE NEWMAN ARQUITECTURA,2599337.95
DINE ART FURNITURE,2578737.49
175213 CANADA SAMSON,2574191.40
FOREIGN COMMONWEALTH OFFICE,2572994.26
5 ESTRELAS SISTEMA DE SEGURANCA,2557527.80
TOSHIBA CLIENT SOLUTIONS CANADA,2518770.00
AMITA,2518138.17
FOREIGN LANGUAGE INSTITUTE OF,2476984.22
LUXANT SECURITY ILE DE FRANCE,2466921.63
WELCH,2466317.22
DURABOND PRODUCTS,2464279.54
NET INTER,2461362.53
MISHKUMI TECHNOLOGIES,2428019.72
ORBIS RISK CONSULTING,2417500.00
P R ENTERPRISES,2394628.35
MEKONG ECONOMIC CONSULT COMPANY,2355555.56
ROGERS,2309365.38
DEMENAGEMENT OUTAOUAIS,2305627.10
ECONOMIST INTELLIGENCE UNIT,2292629.55
DELATOUR HENRI,2287321.11
SAUDI SECURITY SOLUTIONS SERVICES,2268164.29
TRANSTEC,2260937.67
JUMPING ELEPHANTS,2244451.20
TEKSYSTEMS CANADA,2230355.88
BAKER MCKENZIE,2216835.03
NATTIQ,2209899.27
TOTEM OFFISOURCE,2204280.78
OTTAWA SECURITY SYSTEM,2200906.86
EMTEC INFRASTRUCTURE SERVCIES,2191280.16
NEDRISK INTERNATIONAL SECURITY,2189711.19
WE DESIGN BUILD,2184926.22
LRO STAFFING,2183109.77
EVISION,2176414.85
LA VENETA SERVIZI,2171009.90
SUPER SECURITY SERVICES COMPANY,2132981.96
