vendor_normalized,sum_effective_value
UNIVERSITE DU QUEBEC A MONTREAL,63904.00
PATON ASSOCIATES MANAGEMENT CONSULTING,62799.75
CAREWORX,62408.43
ALTIS HUMAN RESOURCES,61990.39
STRATEGYCORP,61136.20
OPTIV CANADA FEDERAL,60975.65
PRAIRIE RESEARCH ASSOCIATES IN,60836.00
CBCI TELECOM,56929.52
CODEWORK,56194.11
FOSS MARK,55000.00
TESSIER TRANSLATION,55000.00
QUANTUM WRITING,55000.00
LANSDOWNE TECHNOLOGIES,55000.00
TRUDEL JEANNOT,55000.00
SERVICES LINGUISTIQUES,55000.00
SOCIETE GAMMA UBIQUS OTTAWA,53675.00
IRON MOUNTAIN CANADA,50471.54
BEECHWOOD CONSULTING AND RESEARCH,50285.00
SMALL GLOBE,49998.00
LUMINA IT,49971.99
ST JOSEPH PRINT GROUP,49909.20
INSIGHT SOFTWARE CANADA,47464.16
OBSERVATOIRE DES SCIENCES UNIVERSITE DU QUEBEC A MONTREAL,46162.00
MRI SOFTWARE,45279.00
PIXELERA,45200.00
STRACHAN TOMLINSON,44251.00
RAND EUROPE,44232.00
OPENTEXT,40678.96
ANTHONY MACAULEY ASSOCIATES,39471.58
RESIDENCE INN BY MARRIOTT,39246.48
PRICEWATERHOUSE COOPERS,39211.00
TURTLE ISLAND STAFFING,38767.96
THE RIGHT DOOR CONSULTING,37461.70
PARABLE COMMUNICATIONS,37460.00
DELTA CHELSEA HOTEL GREAT EAGLE HOTELS,37232.73
BAMBOO BRANDING,35917.05
UNANET TECHNOLOGIES,35716.97
DESFAITS ANNE CECILE,35256.00
BPM CONSULTING BPM GOVERNMENT IM IT CONSULTING,35211.05
UNIVERSITE DU QUEBEC A,34343.00
FORD MOTOR COMPANY,34255.00
INJURY PREVENTION PLUS,33900.00
GESTION LEFRANCOIS,32849.10
PARK HYATT TORONTO,31119.71
PURESPIRIT SOLUTIONS,31038.00
ROYAL MOVING STORAGEOTTAWA,28489.50
ZOHO,28082.91
CARRIER LOUISE,26366.67
COMPUTER MEDIA PRODUCTS,26244.00
P KOM PROMOTIONAL SPECIALITIES,26228.71
AE COMPUTARE,26117.96
BERLITZ CANADA,25140.00
PAIRWISE AFFINITY,24995.00
COFOMO,24973.00
FERENCE COMPANY,24860.00
PEGASIE TECHNOLOGIES,24860.00
TAZIM VIRANI AND ASSOCIATES,24860.00
BROUSSEAU PIERRETTE TRILINGUIS,24860.00
RE THINK STRATEGIC CONSULTING,24860.00
RA MALATEST ASSOCIATES,24860.00
QUALITY SERVICES INTERNATIONAL QSI,24860.00
ADOXIO BUSINESS SOLUTIONS,24238.50
YORK UNIVERSITY,24013.00
STRATEGIC SYSTEMS,23954.94
LOEB PACKAGING CRAIG PACKAGING,23403.00
SCIENCE METRIX,22851.00
FOGLER RUBINOFF,22600.00
BRADDA PRINTING SERVICES,22600.00
IMATICS,22600.00
HOTEL MUSEE PREMIERES NATIONS,21253.85
FAST FORWARD FRENCH,21000.00
UNIVERSITE DU QUEBEC A MONTREAL UQAM,20995.00
WHETSTONE,19999.87
FOXWISE TECHNOLOGIES,19328.62
AUSPICE SAFETY,18080.00
FREEMAN AUDIO VISUAL,17952.63
GREAT EAGLE HOTELS LMTD,17816.13
MISHKUMI TECHNOLOGIES,16657.62
GOLDEN PLANNERS,16102.50
CISTEL TECHNOLOGY,16075.41
4TE,15339.75
DAIGEN COMMUNICATIONS,15000.00
ALTMETRIC,15000.00
INSTITUTE OF INTERNAL AUDITORS,14337.00
DENSAN CONSULTANTS,14238.00
CANADA KNOWLEDGE ACADEMY THE,14125.00
FAIRMONT CHATEAU LAURIER,13936.56
CREMER PIERRE,13560.00
LARIMAR STRATEGIES,13560.00
6395503 CANADA OTTAWA KWIK DRY,13266.20
OCTAVE MAECENAS RECRUTEMENT CONSEILS,12995.00
KNOWLEDGE CIRCLE,12955.95
BLACKBERRY,12925.00
THE ASSOCIATES GROUP HUMAN RESOURCES TAG HR,12537.00
CLIC CENTRE DE LANGUES INTERNATIONALES CHARPENTIER,12513.00
CONTRACT COMMUNITY,12486.50
SHERATON OTTAWA HOTEL,12463.74
INSTRUX MEDIA,12430.00
HYATT REGENCY MONTREAL HOTELLUS MONTREAL HOLDINGS,12345.00
ALPHINAT,12250.00
SHERATON VANCOUVER WALL CENTRE,12116.39
COMPUGEN,11964.44
ROYAL OTTAWA HEALTH CARE GROUP,11865.00
INTERGRATIONWORX,11300.00
BLANCHFIELD CECILIA,11300.00
TUC MANAGED IT SOLUTIONS,11045.75
MCCAULEY ELECTRIC,10786.00
PARALLEL 45 DESIGN GROUP,10735.00
TRILLIUM TEAMS,10735.00
CONVERSART CONSULTING,10576.80
WORKDYNAMICS TECHNOLOGIES,10501.00
WORKDYNAMICS TECHNOLOGIE,10500.53
KSDPP KAHNAWAKE SCHOOLS DIABETES PREVENTION PROJECT,10500.00
CAPITAL OFFICE INTERIORS,10458.00
