vendor_normalized,sum_effective_value
WILLS TRANSFER,83262.20
COOPER CONSULTING,82483.07
QUALI T CREATION,81104.23
TALENTCOR,81057.38
VIVAT COMMUNICATIONS,80473.51
EKOS RESEARCH ASSOCIATES,80120.88
LES PRODUITS ARC FIL,79190.40
DIANE BENSON AND ASSOCIATES,78183.00
SPRINGTIDE COLLECTIVE FOR,77883.51
RYERSON UNIVERSITY,77855.83
COUNCIL OF CANADIANS,77791.70
MORNEAU SHEPELL,76987.26
CREMER PIERRE,76462.21
ACE THOUIN CONSULTANT,75883.50
GUYTELCA,75441.42
AFFINITY PRODUCTION GROUP,74848.73
PUBLICITE MACA,74608.25
CHRETIEN AMELIE,73124.11
GENESIS INTEGRATION,71980.74
FREEMAN AUDIO VISUAL,70832.77
QUINTET CONSULTING,68129.88
TEXTUS,68065.20
6237819 CANADA,67707.94
73719 NEWFOUNDLAND LABRADOR,67493.50
CROWNE PLAZA GATINEAU OTTAWA,66721.37
QUEST SOFTWARE CANADA,61809.03
WORKDYNAMICS TECHNOLOGIES,61540.73
WORKLOGICCOM,61516.48
CARAHSOFT TECHNOLOGY,61260.75
JK LINDSEY CONSULTING,59595.38
